id_videojuego,desc_videojuego,Fecha
9812,Rimo-Cocoron,2001
9813,Mike Tyson Heavyweight Boxing,2002
9814,To Love-Ru Trouble Darkness: Battle Ecstasy,2014
9815,The Berenstain Bears and the Spooky Old Tree,2005
9816,Lux-Pain,2008
9817,Ford Bold Moves Street Racing,2006
9818,Hakuouki: Bakumatsu Musou Roku,2012
9819,Mahjong 3D: Warriors of the Emperor,2011
9820,Hiiro no Kakera DS,2008
9821,March of the Penguins,2006
9822,Arcana Famiglia: La storia della Aracana Famiglia,2011
9823,Tokyo Ghoul: Jail,2015
9824,City Life: World Edition,2007
9825,The Misadventures of Tron Bonne,1999
9826,Hero Bank 2,2014
9827,Atelier Ayesha: The Alchemist of Dusk,2014
9828,Brave Story: New Traveller (jp sales),2006
9829,Black Jack vs. Matsudajun,2000
9830,Garou Densetsu 3: Road to the Final Victory,1996
9831,Bleach: Soul Carnival,2008
9832,Double Dragon Advance,2003
9833,Inspector Gadget: Gadget's Crazy Maze,2001
9834,World Fantasista,2002
9835,Yager,2003
9836,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,2006
9837,Looney Tunes: Cartoon Conductor,2008
9838,Pool Hall Pro,2009
9839,Nazo Waku Yakata: Oto no Ma ni Ma ni,2011
9840,Choro Q 64 2: Hacha Mecha Grand Prix Race,1999
9841,Mighty No. 9,2016
9842,Ape Escape,2010
9843,Activision Anthology,2003
9844,LEGO Friends,2013
9845,Secret Files: Tunguska,2006
9846,Nanda's Island,2009
9847,Hakuouki SSL: Sweet School Life,2014
9848,Kimi ni Todoke: Tsutaeru Kimochi,2011
9849,Nora to Koku no Koubou: Kiri no Mori no Majo,2011
9850,Short Track Racing: Trading Paint,2009
9851,Game no Kanzume Vol 1,1994
9852,Rat Attack!,1999
9853,Jewel Master: Cradle Of Rome 2,2011
9854,National Geographic Panda (US sales),2008
9855,Danny Phantom: Urban Jungle,2006
9856,Sotsugyou II: Neo Generation,1995
9857,Summon Night Craft Sword Monogatari: Hajimari no Ishi,2005
9858,The King of Fighters 2002: Unlimited Match,2009
9859,Art of Fighting Anthology,2006
9860,Rapala Trophies,2006
9861,Phoenix Wright: Revived Turnabout,2008
9862,Mana Khemia: Alchemists of Al-Revis (JP sales),2007
9863,Runaway: A Twist of Fate,2009
9864,Cheer We Go!,2010
9865,The Hustle: Detroit Streets,2006
9866,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,1995
9867,Tomoyo After: It's a Wonderful Life CS Edition,2009
9868,Guilty Gear XX Accent Core,2007
9869,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,2005
9870,Atelier Escha & Logy: Alchemists of the Dusk Sky,2015
9871,Millipede / Super Breakout / Lunar Lander,2005
9872,World Trigger: Borderless Mission,2015
9873,Disney's Donald Duck: Goin' Quackers,2002
9874,RollerCoaster Tycoon,N/A
9875,Assault Rigs,1996
9876,World Championship Spelling,2010
9877,Yes! PreCure 5,2007
9878,Bionicle Heroes,2007
9879,Exist Archive: The Other Side of the Sky,2015
9880,Honda ATV Fever,2010
9881,Operation Flashpoint: Elite,2005
9882,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,2016
9883,"Roswell Conspiracies: Aliens, Myths & Legends",2001
9884,Front Mission,2007
9885,Sekai no Gohan Shaberu! DS Oryouri Navi,2008
9886,Rugby Challenge 3,2016
9887,Boktai 2: Solar Boy Django,2004
9888,Praetorians,2003
9889,Nobunaga's Ambition (3DS),2013
9890,Angelique Duet,1998
9891,Shin Fortune Quest: Sokutaku no Kishi,1996
9892,Crushed Baseball,2004
9893,Dark Arena,2002
9894,Just Sing! Vol. 2,2011
9895,IL-2 Sturmovik: 1946,2006
9896,Jerry Rice and Nitus' Dog Football,2011
9897,TOCA Race Driver 2,2004
9898,I.Q. Remix+: Intelligent Qube,2000
9899,SÃ©bastien Loeb Rally Evo,2016
9900,Growlanser,2009
9901,Trollz: Hair Affair!,2005
9902,Daito Giken Koushiki Pachi-Slot Simulator: Shake II,2007
9903,Grand Slam,1997
9904,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,2009
9905,The King of Fighters 2000,2002
9906,M&M's Beach Party,2009
9907,Dead Head Fred,2007
9908,D.C.F.S.: Da Capo Four Seasons,2005
9909,Hyperdimension Neptunia mk2,2014
9910,Hanayori Danshi: Koi Seyo Onago,2008
9911,Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,2009
9912,Sonic the Hedgehog 2 (8-bit),1992
9913,Rogue Trooper,2006
9914,Spy Fiction,2003
9915,R.B.I. Baseball 2016,2016
9916,Justice League: Chronicles,2003
9917,Resident Evil Director's Cut,2006
9918,Doko Demo Issho: Let's Gakkou!,2006
9919,Monster Trux Arenas: Special Edition,2007
9920,Conflict: Desert Storm II - Back to Bagdhad,2004
9921,Top Gun,2006
9922,B's-LOG Partyâ™ª,2010
9923,Chicken Shoot,2005
9924,Dai Senryaku VII: Modern Military Tactics,2003
9925,White Album 2: Shiawase no Mukougawa,2012
9926,Painkiller: Hell & Damnation,2013
9927,Go Go Ackman 3,1995
9928,Advance Guardian Heroes,2004
9929,Casual Mania!,2010
9930,Castle of Shikigami III,2007
9931,Star X,2002
9932,Jewel Quest 5: The Sleepless Star,2011
9933,The King of Fighters Kyo,1998
9934,Yowamushi Pedal,2015
9935,WarTech: Senko no Ronde,2006
9936,Record of Agarest War: Marriage,2012
9937,San-X Land: Theme Park de Asobou!,2006
9938,Corpse Party: Book of Shadows,2011
9939,428: Fuusa Sareta Shibuya de,2009
9940,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,2006
9941,Starry ? Sky: After Spring,2009
9942,Naruto Shippuden: Dairansen! Kage Bunshin Emaki,2008
9943,Mechanic Escape,2012
9944,Twilight Syndrome: Kinjiratera Toshi Densetsu,2008
9945,True Love Story 3,2001
9946,The Smurfs,1998
9947,Chessmaster,2002
9948,Blood Will Tell: Tezuka Osamu's Dororo,2004
9949,The Kore Gang,2010
9950,Red Ninja: End of Honor,2005
9951,Kanuchi: Shiroki Tsubasa no Shou,2008
9952,Summer Athletics 2009,2009
9953,SX Superstar,2003
9954,Katekyoo Hitman Reborn! Battle Arena,2008
9955,Saint Seiya: The Hades,2006
9956,Saki Portable,2010
9957,Riding Stables: The Whitakers present Milton and Friends,2011
9958,Naruto Shippuuden: Shinobi Retsuden III,2009
9959,Metal Gear Solid: Digital Graphic Novel,2006
9960,Free Running,2009
9961,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,2013
9962,SPRay,2008
9963,No Rules: Get Phat,2001
9964,Battle Rage,2008
9965,Zombi Daisuki,2011
9966,Card Fight!! Vanguard G: Stride to Victory!!,2016
9967,"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",2006
9968,Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,2014
9969,Challenge Me: Maths Workout,2009
9970,The Invincible Iron Man,2002
9971,Refrain no Chika Meikyuu to Majo no Ryodan,2016
9972,Dance Dance Revolution Disney Mix,2000
9973,Maken Shao: Demon Sword,2001
9974,Playmobil Top Agents,2010
9975,The Monkey King: The Legend Begins,2007
9976,Super Robot Taisen OG Infinite Battle,2013
9977,BeatMania IIDX 16: Empress + Premium Best,2009
9978,FIFA Soccer 2003 (weekly jp sales),2002
9979,Emergency Room: Real Life Rescues,2009
9980,High Heat Baseball 2002,2001
9981,Puyo Pop Fever,2004
9982,Hana to Ikimo no Rittai Zukan,2011
9983,Bloody Roar Extreme,2003
9984,Platinum Sudoku,2007
9985,Tennis Masters Series 2003,2002
9986,The Sims Deluxe,2002
9987,Port Royale 2,2004
9988,Amagami,2014
9989,Duke Nukem Trilogy: Critical Mass,2011
9990,Pocket Pool,2007
9991,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,2005
9992,Lise no Atelier: Ordre no Renkinjutsushi,2007
9993,Black & White,2001
9994,The Cube,2012
9995,Company of Heroes: Tales of Valor,2009
9996,Myth Makers: Trixie in Toyland,2008
9997,Breath of Fire III,2005
9998,Amnesia,2011
9999,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,2006
10000,Fashion Week Jr. Designer,2009
10001,Jewel Quest Mysteries 2: Trail of the Midnight Heart,2011
10002,Sherlock Holmes: Secret of The Silver Earring,2010
10003,Great Battle Full Blast,2012
10004,Hitman (2016),2016
10005,World Poker Tour,2006
10006,Doki Doki! PreCure Narikiri Life!,2013
10007,Gravity Falls: Legend of the Gnome Gemulets,2015
10008,Watashi no Relaxuma,2007
10009,Phantom Kingdom Portable,2011
10010,Way of the Samurai 2 Portable,2009
10011,Heroes of Might and Magic V,2006
10012,Mazes of Fate DS,2008
10013,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,2008
10014,Mortimer Beckett and the Secrets of Spooky Manor,2008
10015,Farm Frenzy 3,2009
10016,Little Busters! Converted Edition,2010
10017,Unison: Rebels of Rhythm & Dance,2000
10018,WTF: Work Time Fun,2005
10019,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,2007
10020,B.L.U.E.: Legend of Water,N/A
10021,Dark Half,1996
10022,Luxor: Pharaoh's Challenge,N/A
10023,Nitroplus Blasterz: Heroines Infinite Duel,2015
10024,Imperial Glory,2005
10025,Lionel Trains: On Track,2006
10026,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,2008
10027,Shukufuku no Campanella Portable,2010
10028,The Wolf Among Us,2011
10029,Sonic PC Collection,2009
10030,Horses 3D,2012
10031,Yourself Fitness,2005
10032,Chaos;Head - Love Chu*Chu!,2011
10033,Paws & Claws: Regal Resort,2010
10034,12Riven: The Psi-Climinal of Integral,2008
10035,Battle Spirits: Digital Starter,2010
10036,Rise of Nations,2003
10037,Deadliest Warrior: Ancient Combat,2012
10038,WarJetz,2001
10039,Breeding Stud 2,1998
10040,Banushi Life Game: Winner's Circle,2007
10041,Gakuen Hetalia Portable,2011
10042,Gitaroo Man Lives!,2006
10043,Chibi Maruko-Chan DS: Maru-Chan no Machi,2009
10044,Capcom Fighting Evolution,2005
10045,Company of Heroes: Opposing Fronts,2007
10046,Novastorm,1995
10047,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,2012
10048,PopCap Arcade Vol 1,2007
10049,Dead Ball Zone,1998
10050,Men of War: Vietnam,2011
10051,NBA In The Zone '99,1998
10052,Winning Post World 2010,2010
10053,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,2010
10054,SWAT: Target Liberty,2007
10055,Haunted Casino,1996
10056,World Series Baseball,1994
10057,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,2012
10058,Aeon Flux,2005
10059,Summer Challenge: Athletics Tournament,2011
10060,S.Y.K Renshouden Portable,2011
10061,Metal Max Returns,1995
10062,Shattered Union,2005
10063,Off-Road Drive,2011
10064,Hanaoni: Yume no Tsudzuki,2012
10065,Harley-Davidson: Road Trip,2010
10066,Gal*Gun,2011
10067,GoGo's Crazy Bones,2012
10068,MLB 2K12 / NBA 2K12 Combo Pack,2012
10069,Grand Theft Auto: Vice City,2003
10070,NHL Hitz Pro,N/A
10071,Ookami Kakushi,2009
10072,Zen-Nippon GT Senshuken,1995
10073,North American Hunting Extravaganza 2,2010
10074,City Builder,2010
10075,PD Ultraman Battle Collection 64,1999
10076,Monaco Grand Prix,1999
10077,Rally Challenge 2000,1999
10078,Looney Tunes Duck Dodgers Starring: Daffy Duck,2000
10079,Superman: Countdown to Apokolips,2003
10080,Deadly Arts,1998
10081,Kikou Heidan J-Phoenix 2,2003
10082,Sengoku Musou 3 Z Special,2012
10083,Harukanaru Toki no Naka de 5,2011
10084,Meteos: Disney Magic,2007
10085,Worms 4: Mayhem,2005
10086,Samurai Warriors 2: Empires,2007
10087,Super Black Bass Fishing,2005
10088,Point Blank 2,1998
10089,Saru! Get You! Pipo Saru Senki,2009
10090,Infamous: First Light,2014
10091,J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,2013
10092,Imabikisou,2007
10093,Logic Machines,2009
10094,Hakuouki: Reimeiroku Portable,2011
10095,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,2008
10096,Antz Extreme Racing,2002
10097,Motto TOEIC Test DS Training,2008
10098,Super Robot Gakuen,2009
10099,Atelier Iris 3: Grand Phantasm (JP Sales),2006
10100,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,2014
10101,Empire Earth III,2007
10102,Mike Tyson Boxing,2002
10103,Jojo's Fashion Show: Design in a Dash!,2009
10104,The Legend of Heroes: Trails in the Sky First Chapter,2012
10105,Go Diego Go!: Safari Rescue,2008
10106,Deal or No Deal: Special Edition,2010
10107,Clannad,2006
10108,Fisherman's Challenge,2003
10109,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,2009
10110,Akko ni Omakase! Brain Shock,2006
10111,Guild Wars Trilogy,2005
10112,Patrician IV,2010
10113,King of Fighters: Maximum Impact Regulation A,2007
10114,Who Wants to be a Millionaire: 1st Edition,2007
10115,Date A Live: Rine Utopia,2013
10116,Durarara!! 3way Standoff: Alley,2011
10117,Fritz Chess,2009
10118,Famicom Mini: Clu Clu Land,2004
10119,Metal Slug XX,2009
10120,Sacred Blaze,2009
10121,Rollin' Rascals,2009
10122,Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,2007
10123,Thoroughbred Breeder II Plus,1995
10124,Pure Pinball,2004
10125,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,2011
10126,Zac to Ombra: Maboroshi no Yuuenchi,2010
10127,Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,2010
10128,Shadow of the Colossus,2011
10129,Phantom Breaker,2011
10130,Brothers In Arms DS,2007
10131,Valhalla Knights 2: Battle Stance,2009
10132,99 no Namida,2008
10133,Clannad,2008
10134,Cyber Troopers Virtual-On Marz,2003
10135,Headhunter: Redemption,2004
10136,Ookami to Koushinryou: Boku to Horo no Ichinen,2008
10137,Bomberman: Act Zero,2006
10138,Stuntman,2003
10139,The Chase: Felix Meets Felicity,2009
10140,Stoked: Big Air Edition,2009
10141,Syndicate Wars,1997
10142,Draglade (JP sales),2007
10143,Herc's Adventures,1997
10144,Tiger Woods PGA Tour Golf,2002
10145,Twin Strike: Operation Thunder,2008
10146,All Points Bulletin,2010
10147,The Movies,2005
10148,SuperCar Challenge,2009
10149,Dreamfall: The Longest Journey,2006
10150,The Sims 4: Spa Day,2015
10151,Tokimeki Mahjong Paradise: Koi no Tenpai Beat,1995
10152,Yuki Yuna is a Hero: Memory of the Forest,2015
10153,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,2005
10154,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,2010
10155,Zatch Bell! Mamodo Fury,2005
10156,Haikyu!! Cross Team Match!,2016
10157,NHL Blades of Steel 2000,1999
10158,Outlaw Volleyball Remixed,2004
10159,The Adventures of Darwin,2006
10160,Supreme Commander: Forged Alliance,2007
10161,Klonoa Heroes: Densetsu no Star Medal,2002
10162,Hyperdimension Neptunia Victory II,2015
10163,Pajama Sam: You are What You Eat From Your Head to Your Feet,2001
10164,Sid Meier's Railroads!,2006
10165,Jig-A-Pix: Pets,2009
10166,Warhammer: Dark Omen,1998
10167,Mobile Suit Gundam: Mokuba no Kiseki,2012
10168,Denki Blocks!,2001
10169,A Ressha de Ikou DS,2009
10170,Harukanaru Toki no Naka de 4: Aizouban,2010
10171,Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,2015
10172,Ballistic,1999
10173,Paddington: Adventures in London,2015
10174,Caesar IV,2006
10175,Sega Rally 2006,N/A
10176,Gundam Battle Online,2001
10177,Shonen Jump's One Piece: Grand Adventure,2006
10178,Holly Hobbie & Friends,2007
10179,Kevin Van Dam: Big Bass Challenge,2010
10180,Stolen,2005
10181,Glacier2,2009
10182,Memories Off 6: T-Wave,2008
10183,Superstars V8 Racing,2009
10184,Halo: Combat Evolved,2003
10185,Bullet Girls 2,2016
10186,Famicom Remix Best Choice,2015
10187,Pro Race Driver,2003
10188,Sleepover Party,2009
10189,100 Classic Games,2011
10190,Ide Yosuke no Mahjong Kazoku,1995
10191,Richard Burns Rally,2004
10192,WRC: FIA World Rally Championship,2005
10193,Quiz Mobile Gundam: Toi Senshi DX,2006
10194,R-Type Command (correct US sales),2007
10195,E.T. The Extra-Terrestrial: Interplanetary Mission,2001
10196,Story Hour: Fairy Tales,2008
10197,Dynasty Warriors Vol. 2 (JP sales),2006
10198,Countdown Vampires,1999
10199,Crypt Killer,1997
10200,Tokumei Sentai Go-Busters,2012
10201,Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,2002
10202,The Treasures of Montezuma,2010
10203,Saints Row 2,2009
10204,Battle Hunter,1999
10205,PO'ed,1996
10206,Heathcliff! Frantic Foto,2010
10207,Adidas Power Soccer,1996
10208,Secret Files 2: Puritas Cordis,2009
10209,Darklight Conflict,1997
10210,Dragon Ball: Advanced Adventure,2004
10211,Art of Fighting 3: The Path of the Warrior,1996
10212,Rabbids Land,2012
10213,Civilization Beyond Earth: Rising Tide,2015
10214,The Ripping Friends,2002
10215,Konami Arcade Classics,1999
10216,Hunter x Hunter: Wonder Adventure,2012
10217,Super Army War,2005
10218,Ao no Exorcist: Genkoku no Labyrinth,2012
10219,Echo Night Beyond,2004
10220,Minna no Chizu,2006
10221,Doom II: Hell on Earth,2002
10222,Taikou Risshiden V,2009
10223,Train Simulator 2016,2015
10224,Corpse Party: Blood Covered - Repeated Fear,2015
10225,Suzumiya Haruhi no Tsuisou,2011
10226,Zoo Hospital,2007
10227,Greg Hastings' Tournament Paintball Max'd,2006
10228,The Idolm@ster: Must Songs - Red Board / Blue Board,2015
10229,Jikkyou World Soccer 2002,2002
10230,Tenshou Gakuen Gekkouroku,2006
10231,Aquanaut's Holiday: Kakusareta Kiroku,2008
10232,Real Soccer 2008,2007
10233,Little Red Riding Hood's Zombie BBQ,2008
10234,Texas Hold 'Em Poker DS,2005
10235,APB Reloaded,2011
10236,Railroad Tycoon 3,2003
10237,Magical Starsign (JP sales),2006
10238,Big Mutha Truckers,2005
10239,DT Carnage,2009
10240,Teenage Zombies: Invasion of the Alien Brain Thingys,2008
10241,Ragnarok Odyssey,2014
10242,Rugby 08,2007
10243,GoPets: Vacation Island,2008
10244,Pia Carrot e Youkoso!! 2.5,2008
10245,Cy Girls,2004
10246,The Sum of All Fears,2002
10247,Da Capo I & II Plus Situation Portable,2010
10248,World of Tanks,N/A
10249,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,2010
10250,Bubble Bobble Double Shot,2007
10251,Monster Hunter Frontier Online: Season 9.0,2010
10252,C.O.R.E.,2009
10253,Garfield: The Search for Pooky,2003
10254,Galaxy Fight,1994
10255,Chaos Wars,2006
10256,Steambot Chronicles,2005
10257,Toki no Kizuna: Sekigahara Kitan,2012
10258,Mr. Driller,1999
10259,Norn9: Norn + Nonette,2013
10260,Super Hero Generation,2014
10261,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,2007
10262,Gumby vs. the Astrobots,2005
10263,Trine 2,2011
10264,Doraemon: Shin Nobita no Nihon Tanjou,2016
10265,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,2008
10266,Worms: Ultimate Mayhem,2011
10267,Chaos;Head Noah,2009
10268,Tears to Tiara Anecdotes: The Secret of Avalon,2009
10269,Legasista,2012
10270,Fatal Fury: Battle Archives Volume 1,2006
10271,The Night of the Rabbit,2013
10272,Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,2009
10273,Rhapsody: A Musical Adventure,1998
10274,Music Maker: Rockstar,2009
10275,Fading Shadows,2008
10276,Formula 1 06,2006
10277,Without Warning,2005
10278,"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",2008
10279,Smashing Drive,2002
10280,Age of Mythology: The Titans,2003
10281,Fighting Vipers 2,2000
10282,12-Sai. Koisuru Diary,2016
10283,Castlevania: Lords of Shadow - Reverie,2011
10284,Napoleon Dynamite: The Game,2007
10285,Beatdown: Fists of Vengeance,2005
10286,Enchanted Arms (JP sales),2007
10287,Monster Force,2002
10288,World of Goo,2008
10289,Onsei Kanjou Sokuteiki: Kokoro Scan,2007
10290,Clock Zero: Shuuen no Ichibyou Portable,2011
10291,San Goku Shi DS 3,2010
10292,Trick x Logic: Season 2,2010
10293,Challenge Me: Word Puzzles,2011
10294,Hakuouki: Zuisouroku,2009
10295,World in Conflict,2007
10296,World Championship Pool 2004,2003
10297,Derby Tsuku 5: Derby Uma o Tsukurou!,2006
10298,S.T.A.L.K.E.R.: Clear Sky,2008
10299,SD Gundam Force: Showdown!,2004
10300,Ray Gigant,2015
10301,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,2006
10302,Flow: Urban Dance Uprising,2005
10303,Ailu de Puzzle,2012
10304,World in Conflict: Complete Edition,2009
10305,True Pinball,1996
10306,Jane's Hotel,2010
10307,Stadium Games,2003
10308,RLH: Run Like Hell,2003
10309,Power Play Pool,2006
10310,J-League Pro Striker 2,1994
10311,Caesar III,1998
10312,Super Robot Taisen: Scramble Commander the 2nd,2007
10313,Mahjong Taikai,2004
10314,Espgaluda II Black Label,2010
10315,Hot Potato!,2001
10316,Kiniro no Corda 2 f,2009
10317,Swords,N/A
10318,Deception III: Dark Delusion,1999
10319,Gothic Universe,2007
10320,Ultimate Game Room,2009
10321,Nobunaga's Ambition II,2015
10322,DarkStar One,2006
10323,Half-Minute Hero 2,N/A
10324,Clockwork Empires,N/A
10325,Monster Kingdom: Jewel Summoner,2006
